timeindex;input;cmp_Q;output;exp_Q;cas_Pi_o;cmp_m;exp_m
2030-04-03 20:00:00;0.0;;50.0;58.74601353964929;29.437100289448;0.0;51.48796656647536
2030-04-03 21:00:00;0.0;;50.0;58.74602711686199;29.434491013650586;0.0;51.48817411989503
2030-04-03 22:00:00;0.0;;0.0;0.0;29.434491013650586;0.0;0.0
2030-04-03 23:00:00;0.0;;0.0;0.0;29.434491013650586;0.0;0.0
2030-04-04 00:00:00;0.0;;0.0;0.0;29.434491013650586;0.0;0.0
2030-04-04 01:00:00;0.0;;0.0;0.0;29.434491013650586;0.0;0.0
2030-04-04 02:00:00;0.0;;0.0;0.0;29.434491013650586;0.0;0.0
2030-04-04 03:00:00;0.0;;49.99999999999999;58.74604069412941;29.431881727334908;0.0;51.48838167415136
2030-04-04 04:00:00;0.0;;50.0;58.74605427145158;29.42927243050092;0.0;51.488589229244376
2030-04-04 05:00:00;0.0;;49.99999999999999;58.74606784882846;29.426663123148582;0.0;51.48879678517406
2030-04-04 06:00:00;0.0;;50.0;58.7460814262601;29.42405380527785;0.0;51.48900434194043
2030-04-04 07:00:00;0.0;;49.99999999999999;58.74609500374645;29.421444476888684;0.0;51.48921189954348
2030-04-04 08:00:00;0.0;;50.0;58.74610858128754;29.418835137981038;0.0;51.48941945798322
2030-04-04 09:00:00;0.0;;0.0;0.0;29.418835137981038;0.0;0.0
2030-04-04 10:00:00;49.99999999999999;;0.0;0.0;29.423743519314435;96.85583754361805;0.0
2030-04-04 11:00:00;50.0;;0.0;0.0;29.428651821721278;96.85428010604745;0.0
2030-04-04 12:00:00;50.0;;0.0;0.0;29.43356004520284;96.85272269352036;0.0
2030-04-04 13:00:00;49.99999999999999;;0.0;0.0;29.43846818976039;96.85116530603638;0.0
2030-04-04 14:00:00;0.0;;0.0;0.0;29.43846818976039;0.0;0.0
2030-04-04 15:00:00;0.0;;0.0;0.0;29.43846818976039;0.0;0.0
2030-04-04 16:00:00;0.0;;50.0;58.746019999044705;29.435858919477123;0.0;51.488065310572395
2030-04-04 17:00:00;0.0;;50.0;58.746033576283445;29.43324963867561;0.0;51.48827286439011
2030-04-04 18:00:00;0.0;;50.0;58.74604715357691;29.430640347355816;0.0;51.48848041904449
2030-04-04 19:00:00;0.0;;49.99999999999999;58.74606073092511;29.428031045517695;0.0;51.48868797453555
2030-04-04 20:00:00;0.0;;49.99999999999999;58.74607430832803;29.425421733161205;0.0;51.488895530863296
2030-04-04 21:00:00;0.0;;49.99999999999999;58.7460878857857;29.422812410286298;0.0;51.48910308802772
2030-04-04 22:00:00;0.0;;0.0;0.0;29.422812410286298;0.0;0.0
2030-04-04 23:00:00;0.0;;0.0;0.0;29.422812410286298;0.0;0.0
2030-04-05 00:00:00;0.0;;0.0;0.0;29.422812410286298;0.0;0.0
2030-04-05 01:00:00;0.0;;0.0;0.0;29.422812410286298;0.0;0.0
2030-04-05 02:00:00;0.0;;0.0;0.0;29.422812410286298;0.0;0.0
2030-04-05 03:00:00;0.0;;50.0;58.7461014632981;29.420203076892943;0.0;51.48931064602883
2030-04-05 04:00:00;0.0;;50.0;58.74611504086523;29.417593732981082;0.0;51.48951820486662
2030-04-05 05:00:00;0.0;;49.99999999999999;58.746128618487084;29.414984378550685;0.0;51.4897257645411
2030-04-05 06:00:00;0.0;;49.99999999999999;58.746142196163674;29.412375013601704;0.0;51.489933325052284
2030-04-05 07:00:00;0.0;;0.0;0.0;29.412375013601704;0.0;0.0
2030-04-05 08:00:00;49.99999999996789;;0.0;0.0;29.417283498813614;96.85788735177103;0.0
2030-04-05 09:00:00;49.99999999999999;;0.0;0.0;29.4221919050973;96.85632988130969;0.0
2030-04-05 10:00:00;49.9999999999679;;0.0;0.0;29.42710023245403;96.85477243575221;0.0
2030-04-05 11:00:00;49.99999999999999;;0.0;0.0;29.432008480885077;96.85321501537858;0.0
2030-04-05 12:00:00;50.0;;0.0;0.0;29.436916650391705;96.85165761997811;0.0
2030-04-05 13:00:00;50.0;;0.0;0.0;29.44182474097519;96.85010024962048;0.0
2030-04-05 14:00:00;49.99999999999999;;0.0;0.0;29.44673275263679;96.84854290430529;0.0
2030-04-05 15:00:00;0.0;;0.0;0.0;29.44673275263679;0.0;0.0
2030-04-05 16:00:00;0.0;;50.0;58.74597699470593;29.44412351566885;0.0;51.48740790777754
2030-04-05 17:00:00;0.0;;49.99999999999999;58.7459905717713;29.4415142681828;0.0;51.48761545894519
2030-04-05 18:00:00;0.0;;49.99999999999999;58.746004148891416;29.4389050101786;0.0;51.487823010949505
2030-04-05 19:00:00;0.0;;49.99999999999999;58.746017726066256;29.436295741656206;0.0;51.48803056379049
2030-04-05 20:00:00;0.0;;50.0;58.74603130329584;29.433686462615576;0.0;51.48823811746814
2030-04-05 21:00:00;0.0;;0.0;0.0;29.433686462615576;0.0;0.0
2030-04-05 22:00:00;0.0;;0.0;0.0;29.433686462615576;0.0;0.0
2030-04-05 23:00:00;0.0;;0.0;0.0;29.433686462615576;0.0;0.0
2030-04-06 00:00:00;0.0;;0.0;0.0;29.433686462615576;0.0;0.0
2030-04-06 01:00:00;49.9999999999679;;0.0;0.0;29.43859460514033;96.85112519351071;0.0
2030-04-06 02:00:00;0.0;;0.0;0.0;29.43859460514033;0.0;0.0
2030-04-06 03:00:00;0.0;;0.0;0.0;29.43859460514033;0.0;0.0
2030-04-06 04:00:00;0.0;;50.0;58.746019341247084;29.43598533536666;0.0;51.48805525488943
2030-04-06 05:00:00;0.0;;49.99999999999999;58.74603291848316;29.43337605507475;0.0;51.48826280866661
2030-04-06 06:00:00;0.0;;50.0;58.74604649577398;29.430766764264554;0.0;51.48847036328046
2030-04-06 07:00:00;0.0;;50.0;58.74606007311953;29.42815746293603;0.0;51.48867791873099
2030-04-06 08:00:00;0.0;;0.0;0.0;29.42815746293603;0.0;0.0
2030-04-06 09:00:00;49.99999999999999;;0.0;0.0;29.433065694366864;96.85287955438612;0.0
2030-04-06 10:00:00;49.99999999999999;;0.0;0.0;29.437973846873547;96.85132216437984;0.0
2030-04-06 11:00:00;49.999999999967905;;0.0;0.0;29.442881920457353;96.84976479934623;0.0
2030-04-06 12:00:00;49.9999999999679;;0.0;0.0;29.447789915119554;96.84820745942507;0.0
2030-04-06 13:00:00;50.0;;0.0;0.0;29.45269783086142;96.84665014461598;0.0
2030-04-06 14:00:00;49.99999999999999;;0.0;0.0;29.45760566768422;96.84509285477831;0.0
2030-04-06 15:00:00;0.0;;0.0;0.0;29.45760566768422;0.0;0.0
2030-04-06 16:00:00;0.0;;50.0;58.74592041790577;29.454996474546146;0.0;51.486543024195996
2030-04-06 17:00:00;0.0;;50.0;58.74593399474309;29.45238727089014;0.0;51.48675057187722
2030-04-06 18:00:00;0.0;;50.0;58.745947571635135;29.44977805671616;0.0;51.48695812039508
2030-04-06 19:00:00;0.0;;50.0;58.745961148581905;29.447168832024158;0.0;51.4871656697496
2030-04-06 20:00:00;0.0;;50.0;58.74597472558341;29.4445595968141;0.0;51.487373219940764
2030-04-06 21:00:00;0.0;;0.0;0.0;29.444559596814102;0.0;0.0
2030-04-06 22:00:00;0.0;;0.0;0.0;29.444559596814102;0.0;0.0
2030-04-06 23:00:00;0.0;;0.0;0.0;29.444559596814102;0.0;0.0
2030-04-07 00:00:00;50.0;;0.0;0.0;29.449467564499344;96.84767512999348;0.0
2030-04-07 01:00:00;50.0;;0.0;0.0;29.45437545326468;96.84611782367412;0.0
2030-04-07 02:00:00;50.0;;0.0;0.0;29.459283263111388;96.84456054239617;0.0
2030-04-07 03:00:00;0.0;;0.0;0.0;29.459283263111388;0.0;0.0
2030-04-07 04:00:00;0.0;;50.0;58.74591168860174;29.456674076735872;0.0;51.48640958024513
