time;power_target;massflow_target;power_actual;heat;massflow_actual;storage_pressure;Tstep_accepted;delta_power;delta_massflow
2030-01-08 04:00:00;50000000.0;94.76445759948263;50000000.0;-49470227.912842035;94.81225063827553;72.8509677777778;False;0.0;0.04779303879290353
2030-01-08 05:00:00;49999999.99999999;94.72463700882044;49999999.99999999;-49472530.96539166;94.76445660837848;72.98126222222221;False;0.0;0.039819599558043706
2030-01-08 06:00:00;49999999.99999999;94.6887132919806;49999999.99999999;-49474607.97478385;94.72464288906548;73.09900333333333;False;0.0;0.03592959708487342
2030-01-08 07:00:00;50000000.0;94.65531433290023;50000000.0;-49476538.44480042;94.68871894377924;73.20863777777777;False;0.0;0.03340461087900337
2030-01-08 08:00:00;49999999.99999999;94.62381260583336;49999999.99999999;-49478358.755917385;94.65531707778136;73.31219333333334;False;0.0;0.031504471947997104
2030-01-08 09:00:00;50000000.0;94.62381260583321;50000000.0;-49478358.75591737;94.62380990816428;73.41088222222223;True;0.0;-2.697668932682973e-06
2030-01-08 10:00:00;49999999.99999999;94.59383223961376;49999999.99999999;-49480090.707149506;94.59383355284162;73.50553333333333;True;0.0;1.3132278553484866e-06
2030-01-08 11:00:00;50000000.0;94.5651159248572;50000000.0;-49481749.224681646;94.56512451099218;73.59688000000001;True;0.0;8.586134981669602e-06
2030-01-08 12:00:00;49999999.99999999;94.53743682441319;49999999.99999999;-49483347.45823135;94.53743182945298;73.68537111111111;True;0.0;-4.99496020722745e-06
2030-01-08 13:00:00;50000000.0;94.5106554012239;50000000.0;-49484893.50429161;94.5106551269588;73.77139222222222;True;0.0;-2.742651048492917e-07
2030-01-08 14:00:00;49999999.99999999;94.48465202349999;49999999.99999999;-49486394.302009;94.48464383161186;73.85529222222222;True;0.0;-8.191888127839775e-06
2030-01-08 15:00:00;50000000.0;94.45931875722606;50000000.0;-49487856.108542725;94.45932265746322;73.93735444444445;True;0.0;3.9002371607921305e-06
2030-01-08 16:00:00;0.0;0;0.0;0;0.0;71.55382000000002;True;0.0;0.0
2030-01-08 17:00:00;0.0;0;0.0;0;0.0;71.39351333333333;True;0.0;0.0
2030-01-08 18:00:00;50000000.0;94.47242669543401;50000000.0;-49487099.77947806;95.21472932112606;73.81186888888888;False;0.0;0.742302625692048
2030-01-08 19:00:00;49999999.99999999;94.42070883742369;49999999.99999999;-49490083.42019845;94.47242241257283;73.98334444444444;False;0.0;0.05171357514913666
2030-01-08 20:00:00;50000000.0;94.38718306035462;50000000.0;-49492016.854700826;94.42071351333266;74.09471333333333;False;0.0;0.03353045297804158
2030-01-08 21:00:00;49999999.99999999;94.38718306035481;49999999.99999999;-49492016.854700804;94.38718617075325;74.18846666666666;True;0.0;3.1103984383662464e-06
2030-01-08 22:00:00;49999999.99999999;94.35899888631387;49999999.99999999;-49493641.81786421;94.3590041305462;74.27545111111111;True;0.0;5.244232326617748e-06
2030-01-08 23:00:00;49999999.99999999;94.33288117028964;49999999.99999999;-49495147.29633772;94.33287990627588;74.35882555555557;True;0.0;-1.2640137612152103e-06
2030-01-09 00:00:00;50000000.0;94.30787586749996;50000000.0;-49496588.34435074;94.30787242358099;74.4398211111111;True;0.0;-3.4439189704471573e-06
2030-01-09 01:00:00;50000000.0;94.28361067887012;50000000.0;-49497986.45130712;94.28361780037515;74.51903666666665;True;0.0;7.121505035456721e-06
2030-01-09 02:00:00;50000000.0;94.25990411079583;50000000.0;-49499352.09751578;94.25990272646983;74.59683222222223;True;0.0;-1.3843259978330025e-06
2030-01-09 03:00:00;49999999.99999999;94.2366468617938;49999999.99999999;-49500691.59690504;94.2366519159161;74.67346777777777;True;0.0;5.0541222975653e-06
2030-01-09 04:00:00;50000000.0;94.21375996012459;50000000.0;-49502009.51179386;94.2137649874487;74.74913111111111;True;0.0;5.027324107231834e-06
2030-01-09 05:00:00;50000000.0;94.19118631018429;50000000.0;-49503309.14142619;94.19117920277695;74.82396666666666;True;0.0;-7.107407341777616e-06
2030-01-09 06:00:00;50000000.0;94.16888196707194;50000000.0;-49504593.025477745;94.16888201424267;74.89810111111113;True;0.0;4.7170729544632195e-08
2030-01-09 07:00:00;49999999.99999999;94.14680845999318;49999999.99999999;-49505863.386593476;94.14681068355516;74.97162555555555;True;0.0;2.223561978098587e-06
2030-01-09 08:00:00;49999999.99999999;94.12493804684645;49999999.99999999;-49507121.828409344;94.12494011539802;75.04463444444441;True;0.0;2.0685515664808918e-06
2030-01-09 09:00:00;50000000.0;94.09900081503083;50000000.0;-49508142.661093116;94.09900410599992;75.11708222222222;True;0.0;3.290969090130602e-06
2030-01-09 10:00:00;50000000.0;94.07061620211876;50000000.0;-49509010.88299907;94.07062130326244;75.1890677777778;True;0.0;5.10114368523773e-06
2030-01-09 11:00:00;50000000.0;94.04244294262362;50000000.0;-49509872.249603905;94.04243926305536;75.26070111111112;True;0.0;-3.6795682660795137e-06
2030-01-09 12:00:00;50000000.0;94.01443742175633;50000000.0;-49510728.10213959;94.0144328900624;75.33203333333333;True;0.0;-4.531693932108283e-06
2030-01-09 13:00:00;0.0;0;0.0;0;0.0;72.98903888888889;True;0.0;0.0
2030-01-09 14:00:00;0.0;0;0.0;0;0.0;72.82454999999999;True;0.0;0.0
2030-01-09 15:00:00;0.0;0;0.0;0;0.0;72.74555888888888;True;0.0;0.0
